heure;event;SM;AvAr;AvArTdTg_in_move;nb_av_ar;choc;detection_0_text;coef;;Vbatt;Iuser_int;Icharge;;dir;dir ratio;dir bloque;dir bloque_inv;dir cons;dir err;;s_bfm;s_pwd_av;s_pwd_ar;s_pwd_avar;;vit_AvAr;20cm_avar;20cm_avar_proba;20cm_dg;vit_calc;V_limitee_par_tondeuses;V_Roues_RollPitch;Vroues_dR3;vitesse_sense grp tonds;;ajust_PID;G PWM act;H PWM act;I PWM act;J PWM act;;G PWM lu;H PWM lu;I PWM lu;J PWM lu;;G Speed_obj;H Speed_obj;I Speed_obj;J Speed_obj;;G BFM;H BFM;I BFM;J BFM;sBFM;;G s;H s;I s;J s;;G Pwd;H Pwd;I Pwd;J Pwd;sigma_Pwd;sigma_Pwd ratio;sigma_Pwd A5;sigma_Pwd A10;sigma_Pwd d5;sigma_Pwd d10;P_B;P_B ratio 2;BFM_PWD_av_ar;;Pwd Av;Pwd Ar;couple_ar;;kp;ki;kd;T0 pwm;T0 pwm lu;T0 obj;T0 Sense;T0 Sense LT;T0 Sense ET;T0 Sense dET;T0 bfm;T0 v sense;;T1 pwm;T1 pwm lu;T1 obj;T1 Sense;T1 Sense LT;T1 Sense ET;T1 Sense dET;T1 bfm;T1 v sense;;T2 pwm;T2 pwm lu;T2 obj;T2 Sense;T2 Sense LT;T2 Sense ET;T2 Sense dET;T2 bfm;T2 v sense;;sigma_sense_;histo_ratio_pwd;;ch_ev_D_g_20;ch_ev_D_g_5P;ch_ev_D_g_5M;ch_ev_D_g_inv;ch_ev_I_gx_5p;ch_ev_I_gy_5p;ch_ev_I_gz_5p;ch_ev_PI_gx_5;ch_ev_PI_gy_5;ch_ev_PI_gz_5;ch_ev_PI_gv_5p;ch_ev_PI_AX_500ms;ch_ev_PI_AY_500ms;ch_ev_PI_AXY_500ms;ch_ev_PI_AX_1000ms;ch_ev_PI_AY_1000ms;ch_ev_PI_AXY_1000ms;ch_ev_PI_Av5_10XY_sPd5;ch_ev_P_PB_ratio;ch_P_i_sigma_sense;;GPS_dist_5pts;GPS_dist_10pts;GPS_dist_20pts;GPS sBFM 5;GPS sPWD 5;Patine_GPS pwd 5;Patine_GPS bfm 5;Patine_GPS bfm 10;Patine_GPS bfm 20;GPS Heading_0_;GPS dist;k_gps.cap;GPHDT_heading;heading_last_rtkpos;A_moy_rtk;erreur;time_from_last_update;heading;A_moy_mag;A_diff_rtk_mag;heading corr;heading_bb;heading two;pi;;T temp;TAx;TAy;TAz;TAx raw;TAy raw;TAz raw;TAdx;TAdy;TAdz;TAdv;TAdv s5 1;TAdv s15 5;TAx d5;TAy d5;TAz d5;TAx d10;TAy d10;TAz d10; Tseq;;TGx;TGy;TGz;TGx raw;TGy raw;TGz raw;;TKx;TKy;TKz;;TKx raw;TKy raw;TKz raw;;TKx offs;TKy offs;TKz offs;;TKx offs2;TKy offs2;TKz offs2;;T heading;Heading_20cm;T roll ;T pitch;T kest X;T kest Y;T kest Z;T rp_risk;;;1955
08:02:32.007;0;-1;0;0;0;0;_I_gy_5p;100;;1633;100;761;;-13;34;0;0;0;13;;0;0;0;0;;0;0;0;0;0;0;0;150;0;;100;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;20;0;31;3;;0;0;0;0;0;1;0;0;0;0;0;1;0;;125;75;0;;150;140;50;0;0;0;2;1;0;0;0;255;;0;0;0;0;0;0;0;0;255;;0;0;0;1;1;0;0;0;255;;2;0;;0;0;0;0;-17;6;16;0;0;0;0;0;0;0;0;0;0;0;0;57;;1;1;1;0;0;0;0;0;0;0;0;100;100;0;0;83;961;124;0;0;124;115;246;12;;35;41;2;981;7;-5;967;-1;0;2;5;4;3;1;0;1;0;0;0;185;;-5;11;4;-11;6;8;;-137;291;-18;;1407;-398;-1222;;1544;-689;-1204;;1415;-399;-1217;;124;0;0;2;421;17;9991;11;;
08:02:32.107;0;-1;0;0;0;0;_I_gy_5p;100;;1633;100;761;;-13;-29;0;0;0;13;;0;0;0;0;;0;0;0;0;0;0;0;150;0;;100;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;22;0;27;3;;0;0;0;0;0;1;0;0;0;0;0;1;0;;116;84;0;;150;140;50;0;0;0;1;1;0;0;0;255;;0;0;0;0;0;0;0;0;255;;0;0;0;1;1;0;0;0;255;;2;0;;0;0;0;0;-6;8;8;0;0;0;0;0;0;0;0;0;0;0;0;54;;1;1;1;0;0;0;0;0;0;0;0;100;100;0;0;83;961;124;0;0;124;115;246;12;;35;41;2;979;7;-5;965;0;0;0;0;3;3;0;0;1;0;0;0;187;;-3;5;0;-9;0;4;;-132;292;-12;;1412;-397;-1216;;1544;-689;-1204;;1415;-399;-1217;;123;0;0;2;417;18;9991;11;;
08:02:32.259;0;-1;0;0;0;0;_I_gy_5p;100;;1633;100;761;;-13;-37;0;0;0;13;;0;0;0;0;;0;0;0;0;0;0;0;150;0;;100;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;20;0;29;3;;0;0;0;0;0;1;0;0;0;0;0;1;0;;131;69;0;;150;140;50;0;0;0;1;1;0;0;0;255;;0;0;0;0;0;0;0;0;255;;0;0;0;1;1;0;0;0;255;;2;0;;0;0;0;0;4;26;11;0;0;0;0;0;0;0;0;0;0;0;0;64;;1;1;1;0;0;0;0;0;0;0;0;100;100;0;0;83;961;124;0;0;124;115;246;12;;35;41;2;978;7;-5;964;0;0;-1;1;2;3;0;0;-2;0;0;-1;189;;3;-9;3;-3;-14;7;;-138;286;-18;;1406;-403;-1222;;1544;-689;-1204;;1415;-399;-1217;;123;0;0;2;417;21;9991;11;;
08:02:32.317;0;-1;0;0;0;0;_I_gy_5p;100;;1633;100;761;;-13;-31;0;0;0;13;;0;0;0;0;;0;0;0;0;0;0;0;150;0;;100;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;20;0;29;3;;0;0;0;0;0;1;0;0;0;0;0;1;0;;123;77;0;;150;140;50;0;0;0;1;1;0;0;0;255;;0;0;0;0;0;0;0;0;255;;0;0;0;1;1;0;0;0;255;;2;0;;0;0;0;0;-7;-16;5;0;0;0;0;0;0;0;0;0;0;0;0;54;;1;1;1;0;0;0;0;0;0;0;0;100;100;0;0;83;961;124;0;0;124;115;246;12;;35;41;2;980;7;-5;966;0;0;0;0;1;3;0;0;1;-1;0;1;191;;-12;-8;-4;-18;-13;0;;-132;309;-18;;1412;-380;-1222;;1544;-689;-1204;;1415;-399;-1217;;123;0;0;2;423;17;9991;11;;
08:02:32.415;0;-1;0;0;0;0;_I_gy_5p;100;;1633;100;761;;-13;36;0;0;0;13;;0;0;0;0;;0;0;0;0;0;0;0;150;0;;100;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;21;0;29;3;;0;0;0;0;0;1;0;0;0;0;0;1;0;;121;79;0;;150;140;50;0;0;0;1;1;0;0;0;255;;0;0;0;0;0;0;0;0;255;;0;0;0;1;1;0;0;0;255;;2;0;;0;0;0;0;-9;-14;8;0;0;0;0;0;0;0;0;0;0;0;0;55;;1;1;1;0;0;0;0;0;0;0;0;100;100;0;0;83;961;124;0;0;124;114;246;12;;35;41;1;978;7;-6;964;0;-1;-2;5;2;3;0;-1;0;0;0;0;193;;-7;3;4;-13;-2;8;;-138;304;-6;;1406;-385;-1210;;1544;-689;-1204;;1415;-399;-1217;;123;0;0;2;417;16;9991;11;;
08:02:32.515;0;-1;0;0;0;0;_I_gy_5p;100;;1633;103;752;;-13;5;0;0;0;13;;0;0;0;0;;0;0;0;0;0;0;0;150;0;;100;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;21;0;26;3;;0;0;0;0;0;1;0;0;0;0;0;1;0;;117;83;0;;150;140;50;0;0;0;1;1;0;0;0;255;;0;0;0;0;0;0;0;0;255;;0;0;0;1;1;0;0;0;255;;2;0;;0;0;0;0;-15;11;7;0;0;0;0;0;0;0;0;0;0;0;0;52;;1;1;1;0;0;0;0;0;0;0;0;100;100;0;0;83;961;124;0;0;124;114;246;12;;35;41;2;981;7;-5;967;0;0;1;1;2;3;0;0;1;0;0;1;195;;-6;5;0;-12;0;4;;-132;291;-13;;1412;-398;-1217;;1544;-689;-1204;;1415;-399;-1217;;123;0;0;2;417;16;9991;11;;
08:02:32.615;0;-1;0;0;0;0;_I_gy_5p;100;;1633;103;752;;-13;-37;0;0;0;13;;0;0;0;0;;0;0;0;0;0;0;0;150;0;;100;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;22;0;26;3;;0;0;0;0;0;1;0;0;0;0;0;1;0;;114;86;0;;150;140;50;0;0;0;1;1;0;0;0;255;;0;0;0;0;0;0;0;0;255;;0;0;0;1;1;0;0;0;255;;2;0;;0;0;0;0;-10;-3;7;0;0;0;0;0;0;0;0;0;0;0;0;53;;1;1;1;0;0;0;0;0;0;0;0;100;100;0;0;83;961;124;0;0;124;114;246;12;;35;40;2;979;6;-5;965;-2;0;0;4;4;2;0;1;0;0;0;1;197;;1;-5;1;-5;-10;5;;-132;297;-13;;1412;-392;-1217;;1544;-689;-1204;;1415;-399;-1217;;123;0;0;2;419;18;9991;11;;
08:02:32.717;0;-1;0;0;0;0;_I_gy_5p;100;;1633;103;752;;-13;-4;0;0;0;13;;0;0;0;0;;0;0;0;0;0;0;0;150;0;;100;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;20;0;28;3;;0;0;0;0;0;1;0;0;0;0;0;1;0;;121;79;0;;150;140;50;0;0;0;1;1;0;0;0;255;;0;0;0;0;0;0;0;0;255;;0;0;0;1;1;0;0;0;255;;2;0;;0;0;0;0;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;53;;1;1;1;0;0;0;0;0;0;0;0;100;100;0;0;83;961;124;0;0;124;114;246;12;;35;41;2;980;7;-5;966;1;0;0;1;2;2;-1;0;0;0;0;0;199;;5;-6;2;-1;-11;6;;-137;292;-18;;1407;-397;-1222;;1544;-689;-1204;;1415;-399;-1217;;123;0;0;2;416;22;9991;11;;
08:02:32.816;0;-1;0;0;0;0;_I_gy_5p;100;;1633;103;752;;-13;94;0;0;0;13;;0;0;0;0;;0;0;0;0;0;0;0;150;0;;100;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;21;0;31;3;;0;0;0;0;0;1;0;0;0;0;0;1;0;;123;77;0;;150;140;50;0;0;0;1;1;0;0;0;255;;0;0;0;0;0;0;0;0;255;;0;0;0;1;1;0;0;0;255;;2;0;;0;0;0;0;5;7;6;0;0;0;0;0;0;0;0;0;0;0;0;57;;1;1;1;0;0;0;0;0;0;0;0;100;100;0;0;83;961;124;0;0;124;115;247;12;;35;40;2;979;6;-5;965;-1;0;0;1;2;2;0;0;0;-1;0;0;201;;-7;-1;-4;-13;-6;0;;-143;297;-19;;1401;-392;-1223;;1544;-689;-1204;;1415;-399;-1217;;123;0;0;2;414;19;9991;11;;
08:02:32.916;0;-1;0;0;0;0;_I_gy_5p;100;;1633;103;752;;-13;6;0;0;0;13;;0;0;0;0;;0;0;0;0;0;0;0;150;0;;100;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;22;0;22;3;;0;0;0;0;0;1;0;0;0;0;0;1;0;;107;93;0;;150;140;50;0;0;0;1;1;0;0;0;255;;0;0;0;0;0;0;0;0;255;;0;0;0;1;1;0;0;0;255;;2;0;;0;0;0;0;1;-19;16;0;0;0;0;0;0;0;0;0;0;0;0;49;;1;1;1;0;0;0;0;0;0;0;0;100;100;0;0;83;961;124;0;0;124;114;247;12;;35;41;2;980;7;-5;966;0;0;1;1;1;2;0;0;0;0;0;-1;203;;5;-7;8;-1;-12;12;;-132;309;-18;;1412;-380;-1222;;1544;-689;-1204;;1415;-399;-1217;;123;0;0;2;420;21;9991;11;;
08:02:33.017;0;-1;0;0;0;0;_I_gy_5p;100;;1633;103;752;;-13;-39;0;0;0;13;;0;0;0;0;;0;0;0;0;0;0;0;150;0;;100;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;20;0;35;3;;0;0;0;0;0;1;0;0;0;0;0;1;0;;131;69;0;;150;140;50;0;0;0;1;1;0;0;0;255;;0;0;0;0;0;0;0;0;255;;0;0;0;1;1;0;0;0;255;;2;0;;0;0;0;0;-7;-8;8;0;0;0;0;0;0;0;0;0;0;0;0;61;;1;1;1;0;0;0;0;0;0;0;0;100;100;0;0;83;961;124;0;0;124;115;247;12;;35;41;3;980;7;-4;966;-1;0;0;1;1;2;1;1;1;0;1;1;205;;2;7;2;-4;2;6;;-143;298;-6;;1401;-391;-1210;;1544;-689;-1204;;1415;-399;-1217;;123;0;0;2;418;24;9991;11;;
08:02:33.116;0;-1;0;0;0;0;_I_gy_5p;100;;1633;103;752;;-13;-5;0;0;0;13;;0;0;0;0;;0;0;0;0;0;0;0;150;0;;100;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;22;0;27;3;;0;0;0;0;0;1;0;0;0;0;0;1;0;;116;84;0;;150;140;50;0;0;0;1;1;0;0;0;255;;0;0;0;0;0;0;0;0;255;;0;0;0;1;1;0;0;0;255;;2;0;;0;0;0;0;-7;-22;3;0;0;0;0;0;0;0;0;0;0;0;0;54;;1;1;1;0;0;0;0;0;0;0;0;100;101;0;0;83;1037;123;0;0;123;115;247;12;;35;41;2;979;7;-5;965;0;0;0;0;1;2;0;0;-1;1;0;0;207;;-8;-11;-4;-14;-16;0;;-137;292;-12;;1407;-397;-1216;;1544;-689;-1204;;1415;-399;-1217;;123;0;0;2;425;20;9991;11;;
08:02:33.217;0;-1;0;0;0;0;_I_gy_5p;100;;1633;103;752;;-13;33;0;0;0;13;;0;0;0;0;;0;0;0;0;0;0;0;150;0;;100;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;22;0;30;3;;0;0;0;0;0;1;0;0;0;0;0;1;0;;120;80;0;;150;140;50;0;0;0;2;1;0;0;0;255;;0;0;0;0;0;0;0;0;255;;0;0;0;1;1;0;0;0;255;;2;0;;0;0;0;0;-25;-24;0;0;0;0;0;0;0;0;0;0;0;0;0;58;;1;1;1;0;0;0;0;0;0;0;0;100;101;0;0;83;1037;123;0;0;123;114;247;12;;35;42;2;980;8;-5;966;1;0;2;5;2;2;1;-1;0;1;0;0;209;;-15;-3;4;-21;-8;8;;-126;309;-13;;1418;-380;-1217;;1544;-689;-1204;;1415;-399;-1217;;122;0;0;2;426;15;9991;11;;
08:02:33.317;0;-1;0;0;0;0;_I_gy_5p;100;;1633;103;752;;-13;-31;0;0;0;13;;0;0;0;0;;0;0;0;0;0;0;0;150;0;;100;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;21;0;30;3;;0;0;0;0;0;1;0;0;0;0;0;1;0;;122;78;0;;150;140;50;0;0;0;2;1;0;0;0;255;;0;0;0;0;0;0;0;0;255;;0;0;0;1;1;0;0;0;255;;2;0;;0;0;0;0;-45;-27;5;0;0;0;0;0;0;0;0;0;0;0;0;57;;1;1;1;0;0;0;0;0;0;0;0;100;101;0;0;83;1037;123;0;0;123;114;247;12;;35;41;2;979;7;-5;965;0;0;-2;4;2;1;0;0;1;0;0;0;211;;-5;-7;0;-11;-12;4;;-138;286;-18;;1406;-403;-1222;;1544;-689;-1204;;1415;-399;-1217;;123;0;0;2;426;12;9991;11;;
